"Copper & Graphite"
"Current date: 04/02/2026 11:34 AM (Eastern Daylight Time)"
"Commodity","Country","Time","Customs Value (Gen) ($US)",
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","South America","2022","4,693,403,222"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","South America","2023","5,257,169,955"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","South America","2024","6,624,585,596"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","South America","2025","9,770,723,608"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Bolivia","2015","8,659,567"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Bolivia","2016","8,684,794"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Bolivia","2017","9,479,566"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Bolivia","2018","9,638,446"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Bolivia","2019","9,108,173"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Bolivia","2020","6,775,720"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Bolivia","2021","6,543,859"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Bolivia","2024","2,019,146"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Bolivia","2025","3,642,642"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Brazil","2016","4,175,589"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Brazil","2017","21,114,433"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Brazil","2018","2,815,538"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Brazil","2019","363,370"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Brazil","2020","40,217"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Brazil","2021","49,041,633"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Brazil","2022","318,980"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Brazil","2023","73,947"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Brazil","2024","45,312"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Brazil","2025","91,079"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Chile","2015","1,915,675,948"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Chile","2016","1,668,638,735"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Chile","2017","3,002,728,546"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Chile","2018","2,992,780,255"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Chile","2019","2,558,402,873"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Chile","2020","2,503,743,427"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Chile","2021","5,651,456,655"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Chile","2022","4,226,131,709"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Chile","2023","4,584,313,629"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Chile","2024","6,044,245,096"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Chile","2025","8,883,318,659"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Colombia","2024","6,913"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Colombia","2025","2,569"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Ecuador","2023","3,710"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Peru","2015","71,717,888"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Peru","2016","142,656,414"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Peru","2017","118,033,075"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Peru","2018","122,529,348"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Peru","2019","59,471,104"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Peru","2020","99,747,531"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Peru","2021","263,715,331"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Peru","2022","466,952,533"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Peru","2023","672,778,669"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Peru","2024","578,269,129"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Peru","2025","883,668,659"
"7403 Refined Copper & Alloys (no Mast Alloy), Unwrought","Venezuela","2015","692,655"
