"2817 Zinc Oxide And Zinc Peroxide","South America","January 2018","606,773"
"2817 Zinc Oxide And Zinc Peroxide","South America","February 2018","184,608"
"2817 Zinc Oxide And Zinc Peroxide","South America","March 2018","127,679"
"2817 Zinc Oxide And Zinc Peroxide","South America","April 2018","451,048"
"2817 Zinc Oxide And Zinc Peroxide","South America","May 2018","118,216"
"2817 Zinc Oxide And Zinc Peroxide","South America","June 2018","175,823"
"2817 Zinc Oxide And Zinc Peroxide","South America","July 2018","1,013,735"
"2817 Zinc Oxide And Zinc Peroxide","South America","August 2018","1,862,654"
"2817 Zinc Oxide And Zinc Peroxide","South America","September 2018","1,067,734"
"2817 Zinc Oxide And Zinc Peroxide","South America","October 2018","1,264,381"
"2817 Zinc Oxide And Zinc Peroxide","South America","November 2018","449,782"
"2817 Zinc Oxide And Zinc Peroxide","South America","December 2018","146,604"
"2817 Zinc Oxide And Zinc Peroxide","South America","2019","7,542,019"
"2817 Zinc Oxide And Zinc Peroxide","South America","January 2019","294,992"
"2817 Zinc Oxide And Zinc Peroxide","South America","February 2019","304,869"
"2817 Zinc Oxide And Zinc Peroxide","South America","March 2019","639,123"
"2817 Zinc Oxide And Zinc Peroxide","South America","April 2019","367,785"
"2817 Zinc Oxide And Zinc Peroxide","South America","May 2019","789,190"
"2817 Zinc Oxide And Zinc Peroxide","South America","June 2019","570,500"
"2817 Zinc Oxide And Zinc Peroxide","South America","July 2019","936,357"
"2817 Zinc Oxide And Zinc Peroxide","South America","August 2019","1,234,647"
"2817 Zinc Oxide And Zinc Peroxide","South America","September 2019","714,394"
"2817 Zinc Oxide And Zinc Peroxide","South America","October 2019","1,002,560"
"2817 Zinc Oxide And Zinc Peroxide","South America","November 2019","144,745"
"2817 Zinc Oxide And Zinc Peroxide","South America","December 2019","542,857"
"2817 Zinc Oxide And Zinc Peroxide","South America","2020","8,672,812"
"2817 Zinc Oxide And Zinc Peroxide","South America","January 2020","648,203"
"2817 Zinc Oxide And Zinc Peroxide","South America","February 2020","455,297"
"2817 Zinc Oxide And Zinc Peroxide","South America","March 2020","1,175,473"
"2817 Zinc Oxide And Zinc Peroxide","South America","April 2020","277,064"
"2817 Zinc Oxide And Zinc Peroxide","South America","May 2020","1,022,330"
"2817 Zinc Oxide And Zinc Peroxide","South America","June 2020","768,966"
"2817 Zinc Oxide And Zinc Peroxide","South America","July 2020","364,431"
"2817 Zinc Oxide And Zinc Peroxide","South America","August 2020","242,585"
"2817 Zinc Oxide And Zinc Peroxide","South America","September 2020","1,591,081"
"2817 Zinc Oxide And Zinc Peroxide","South America","October 2020","906,531"
"2817 Zinc Oxide And Zinc Peroxide","South America","November 2020","389,436"
"2817 Zinc Oxide And Zinc Peroxide","South America","December 2020","831,415"
"2817 Zinc Oxide And Zinc Peroxide","South America","2021","14,354,332"
"2817 Zinc Oxide And Zinc Peroxide","South America","January 2021","1,042,274"
"2817 Zinc Oxide And Zinc Peroxide","South America","February 2021","1,386,096"
"2817 Zinc Oxide And Zinc Peroxide","South America","March 2021","930,284"
"2817 Zinc Oxide And Zinc Peroxide","South America","April 2021","178,659"
"2817 Zinc Oxide And Zinc Peroxide","South America","May 2021","2,662,560"
"2817 Zinc Oxide And Zinc Peroxide","South America","June 2021","1,191,001"
"2817 Zinc Oxide And Zinc Peroxide","South America","July 2021","1,063,078"
"2817 Zinc Oxide And Zinc Peroxide","South America","August 2021","982,271"
"2817 Zinc Oxide And Zinc Peroxide","South America","September 2021","362,931"
"2817 Zinc Oxide And Zinc Peroxide","South America","October 2021","1,164,676"
"2817 Zinc Oxide And Zinc Peroxide","South America","November 2021","1,392,338"
"2817 Zinc Oxide And Zinc Peroxide","South America","December 2021","1,998,164"
"2817 Zinc Oxide And Zinc Peroxide","South America","2022","19,993,578"
"2817 Zinc Oxide And Zinc Peroxide","South America","January 2022","1,159,714"
"2817 Zinc Oxide And Zinc Peroxide","South America","February 2022","1,698,792"
"2817 Zinc Oxide And Zinc Peroxide","South America","March 2022","1,753,195"
"2817 Zinc Oxide And Zinc Peroxide","South America","April 2022","1,069,485"
"2817 Zinc Oxide And Zinc Peroxide","South America","May 2022","1,954,530"
"2817 Zinc Oxide And Zinc Peroxide","South America","June 2022","1,400,390"
"2817 Zinc Oxide And Zinc Peroxide","South America","July 2022","2,055,276"
"2817 Zinc Oxide And Zinc Peroxide","South America","August 2022","2,661,295"
"2817 Zinc Oxide And Zinc Peroxide","South America","September 2022","980,855"
"2817 Zinc Oxide And Zinc Peroxide","South America","October 2022","2,892,041"
"2817 Zinc Oxide And Zinc Peroxide","South America","November 2022","1,446,554"
"2817 Zinc Oxide And Zinc Peroxide","South America","December 2022","921,451"
